offer_id,price_segment,price_rub,pred_rub,residual_rub
327801581,econom,55000,62641.00079879886,-7641.000798798857
319866610,premium,75000,67474.40394666766,7525.596053332338
330743736,business,55000,52271.71899144899,2728.2810085510064
326252319,business,47000,47498.10311197441,-498.1031119744075
277334755,comfort,76000,69114.45949157626,6885.540508423743
330365139,premium,125000,119035.866991205,5964.133008795005
330544966,business,80000,88849.60222590866,-8849.60222590866
330542042,premium,750000,627127.9922005553,122872.00779944472
330433787,premium,110000,93797.75032118212,16202.249678817883
329947081,econom,43000,49461.980930552825,-6461.980930552825
330900783,comfort,70000,70434.90652570662,-434.90652570662496
329695206,premium,100000,98831.74852715086,1168.251472849137
330365648,business,110000,107435.09190753508,2564.908092464917
329489380,premium,235000,165011.92054745014,69988.07945254986
327787431,premium,145000,107434.27526501924,37565.72473498076
329330968,comfort,55000,62196.75110181144,-7196.751101811438
330946826,business,46000,52993.224449999776,-6993.224449999776
330875299,comfort,140000,164267.5087314235,-24267.5087314235
330352901,premium,120750,113909.57869399758,6840.421306002419
210957060,comfort,72990,73670.61359011725,-680.6135901172529
330351182,comfort,53000,52902.70573704287,97.29426295713347
321492765,comfort,75000,69160.40533135885,5839.594668641148
269869440,premium,135000,139417.00405334105,-4417.00405334105
330010562,comfort,55000,67959.10689779247,-12959.106897792473
228866331,econom,55000,58204.87901314237,-3204.8790131423666
330252768,comfort,55000,56446.82164738228,-1446.8216473822831
330060520,business,170000,134403.81921447846,35596.180785521545
330547649,business,100000,76550.23989626502,23449.76010373498
330424489,premium,65000,57253.99429531918,7746.0057046808215
330300662,econom,45000,51431.55892632173,-6431.558926321733
330852741,business,80000,74458.93069353688,5541.06930646312
330940588,econom,55000,55478.46478621882,-478.46478621882125
294730727,comfort,75000,81023.71436644784,-6023.714366447835
328364760,econom,40000,56905.79852596479,-16905.79852596479
330850778,comfort,55000,46290.26264405568,8709.737355944322
330091993,comfort,35000,38496.69491026025,-3496.694910260252
329820045,premium,125000,94283.94298489326,30716.057015106737
330741387,premium,280000,249982.89587530223,30017.10412469777
318520577,premium,550000,319556.3515349627,230443.6484650373
330622456,business,65000,60865.40073552987,4134.599264470133
328403582,econom,40000,40826.91741965783,-826.9174196578315
324114934,business,80000,71287.23592325569,8712.764076744308
330033074,econom,60000,57310.92498890183,2689.075011098168
330659314,econom,60000,65295.00663801564,-5295.006638015642
305749717,premium,155000,156816.79244985397,-1816.792449853965
237275102,business,49000,50448.62624117661,-1448.6262411766074
330877421,econom,50000,53314.95456063046,-3314.95456063046
330666389,premium,230000,213376.7694110795,16623.2305889205
328668718,premium,180000,173790.027533507,6209.972466492996
330604392,econom,55000,54408.48031524926,591.5196847507395
319886684,premium,170000,153075.26903020343,16924.73096979657
330588520,premium,125000,109988.2630310968,15011.736968903206
330064254,premium,135000,111798.5531368532,23201.446863146804
328530360,business,90000,131721.03535203775,-41721.035352037754
330759764,premium,80000,85275.49869165786,-5275.498691657864
328664922,premium,139000,148184.28061654308,-9184.280616543081
306952960,business,75000,68477.17339441484,6522.826605585156
330543599,business,120000,104291.45236761148,15708.547632388523
263246553,comfort,86000,99888.2536752636,-13888.253675263593
321996896,comfort,53000,59580.43512107349,-6580.435121073489
203172251,econom,85000,114569.53992624673,-29569.539926246725
330600276,comfort,110000,139665.7977694356,-29665.797769435594
242191185,business,105000,146756.04735144562,-41756.047351445624
330585334,business,75000,70438.0050915753,4561.9949084247055
328265090,business,65000,53413.93103063271,11586.06896936729
328917291,business,120000,108692.85463884204,11307.145361157964
323115807,premium,210000,199088.25378380585,10911.746216194151
319532306,econom,40000,46414.06017519281,-6414.060175192812
330286368,econom,81000,81059.106234027,-59.10623402700003
330683422,premium,200000,189419.1847156185,10580.815284381504
330328673,premium,84900,92980.64630595889,-8080.646305958886
330047723,comfort,56000,60770.13985726193,-4770.139857261929
238558032,business,190000,169998.40134160864,20001.598658391362
329302694,comfort,40600,42432.63211794299,-1832.632117942987
330788792,premium,240000,189932.8010553501,50067.19894464989
330373298,business,90000,109728.37986011068,-19728.379860110683
329480127,econom,70000,80904.56237120823,-10904.56237120823
311824450,econom,46000,49574.25483616247,-3574.254836162472
330844789,business,85000,74765.3798613019,10234.620138698097
315952879,premium,100000,82411.6316005832,17588.368399416795
323285820,comfort,52000,55580.77067581557,-3580.770675815569
289834882,business,70000,77257.74978055018,-7257.749780550177
330477963,comfort,49000,49836.17883347088,-836.1788334708835
330858919,comfort,70000,61971.48483842871,8028.515161571289
330677103,business,60000,68476.36764257835,-8476.367642578349
330583571,econom,50000,56412.03922549671,-6412.039225496708
328870892,econom,55000,65354.88741469511,-10354.887414695113
330123501,premium,89000,83459.98479953242,5540.0152004675765
330623400,business,87000,70802.2867279644,16197.713272035602
330404845,comfort,95000,107919.58444038453,-12919.584440384526
329113452,econom,95000,81464.0097832102,13535.990216789796
313638585,econom,48000,45852.99271478808,2147.007285211919
329838986,econom,37000,44549.34356142479,-7549.3435614247865
330847360,business,75000,83076.66016068519,-8076.660160685191
330863102,comfort,57000,58912.67180302079,-1912.6718030207921
329092414,business,60000,45043.70063208925,14956.299367910753
330273228,premium,400000,238454.7016942947,161545.2983057053
300644231,business,60000,62783.48092243633,-2783.480922436327
329902156,econom,37000,36120.29429213521,879.7057078647922
330921419,comfort,56000,56121.72477002487,-121.72477002486994
330787261,econom,80000,90864.82132837432,-10864.821328374324
327398596,econom,79000,73347.5943639969,5652.405636003095
329021403,econom,55000,58045.39151615516,-3045.391516155163
326899164,premium,370000,484839.3069766119,-114839.3069766119
330824963,econom,60000,58507.59594374806,1492.4040562519367
322076589,comfort,85000,83916.62230341358,1083.3776965864236
322664882,comfort,70000,90595.86594660896,-20595.86594660896
329882121,business,125000,146067.00604167135,-21067.006041671353
328966026,comfort,50000,47128.3083062213,2871.6916937787028
330555399,premium,60000,51695.25535478021,8304.744645219791
330464420,premium,250000,293298.79250225425,-43298.79250225425
330605115,business,178500,168499.40466498694,10000.595335013059
330932035,comfort,73000,73364.72833776983,-364.72833776983316
316657715,econom,43000,41550.49466696898,1449.5053330310184
329387482,comfort,53000,50062.801756265326,2937.198243734674
330743336,econom,50000,62151.9960343919,-12151.996034391901
330666006,econom,60000,76312.201090071,-16312.201090071001
330884788,comfort,80000,66984.76288751062,13015.237112489383
330928960,premium,500000,405442.67878273735,94557.32121726265
330090083,comfort,70000,90019.23961249995,-20019.23961249995
292894410,comfort,70000,65045.30732531055,4954.692674689453
330812995,econom,49000,57288.51748254158,-8288.517482541582
330142630,econom,43000,48176.796300711125,-5176.796300711125
330244260,business,78000,70022.67807914017,7977.321920859831
330335720,econom,60000,72010.43857671262,-12010.438576712622
324396661,business,100000,136765.79844651834,-36765.79844651834
314526087,premium,65000,62299.30042438116,2700.6995756188408
330805806,premium,350000,251124.15737330168,98875.84262669832
330068373,econom,68000,92679.62993503809,-24679.629935038087
330477132,comfort,75000,73837.97392943589,1162.0260705641122
330384611,premium,115000,98142.81783836387,16857.182161636127
210717344,econom,42000,53942.93947849964,-11942.93947849964
330829706,econom,37000,43772.478286622354,-6772.478286622354
330753291,comfort,63000,60685.14320174976,2314.8567982502427
329273781,business,85000,79820.27786532453,5179.722134675467
329602231,econom,50000,44568.481222807175,5431.518777192825
330436463,business,85000,94583.599784561,-9583.599784560996
291207524,comfort,80000,93744.7781408698,-13744.778140869807
330884800,econom,50000,61939.06714172376,-11939.06714172376
329814053,econom,46000,51470.37073669343,-5470.370736693432
319316179,comfort,90000,100932.9249579384,-10932.924957938405
326848299,econom,70000,67813.24771833263,2186.7522816673736
329693615,comfort,115000,157091.43276885754,-42091.43276885754
330656903,premium,160000,137569.97441968898,22430.02558031102
330805438,econom,53000,50177.72762714572,2822.272372854277
323683961,premium,400000,359692.6216360382,40307.37836396182
324874000,business,108000,114648.19824279836,-6648.19824279836
320361981,comfort,220000,233524.08871094385,-13524.088710943848
308235419,comfort,42000,38246.34207444622,3753.65792555378
329559175,econom,65000,79045.86623698822,-14045.866236988222
327807432,business,75000,77806.84728343532,-2806.847283435316
308014107,business,73000,75546.67586656328,-2546.6758665632806
330864499,business,110000,100021.57806630948,9978.421933690523
323325675,premium,230000,244965.6817642268,-14965.681764226814
330545731,econom,75000,70441.4283935286,4558.571606471407
324151660,business,110000,103690.39937418717,6309.600625812833
329775889,econom,44990,52145.86618391745,-7155.866183917453
328830526,premium,160000,185345.7787484572,-25345.778748457204
330623073,comfort,55000,59028.41991799141,-4028.4199179914067
330663113,premium,240000,165091.4559272937,74908.54407270631
330624938,comfort,58000,52636.2445492406,5363.755450759403
330086821,comfort,55000,50520.32123300675,4479.678766993253
328641213,comfort,70000,77427.19695395746,-7427.196953957464
330518217,econom,52000,64210.96820243542,-12210.968202435419
300840104,business,95000,90245.34249007324,4754.657509926765
316565943,business,220000,234356.53716069128,-14356.537160691281
330904998,comfort,60000,76857.6480994858,-16857.6480994858
327123340,premium,320000,224131.4821280432,95868.5178719568
322020642,premium,250000,245774.86220556332,4225.137794436683
310455177,comfort,53000,55009.91101617266,-2009.9110161726567
330944031,business,90000,74581.3542503851,15418.645749614894
330772496,econom,55000,60153.1937617494,-5153.193761749397
322938407,business,78000,91406.85859368683,-13406.858593686833
330905754,comfort,60000,59920.85390580107,79.14609419892804
329118705,premium,370000,411833.9522183682,-41833.952218368184
330526650,premium,71300,68229.74075348338,3070.2592465166235
326538706,premium,250000,225981.8557845073,24018.144215492706
330090418,business,60000,46596.54472811588,13403.455271884122
330272595,econom,52000,51965.46699705299,34.5330029470133
325047056,comfort,130000,110689.72936105696,19310.27063894304
328381773,business,160000,158960.99188900628,1039.0081109937164
330850840,business,120000,93277.32872137395,26722.671278626047
277945208,business,120000,90809.9175203622,29190.0824796378
330423739,comfort,70000,56931.36772872966,13068.63227127034
326386864,business,43000,37206.70140754123,5793.29859245877
322149930,comfort,63000,60049.73707778574,2950.262922214257
330159579,econom,50000,63414.29757167845,-13414.29757167845
330138958,premium,350000,300367.9372608065,49632.0627391935
330071914,business,70000,83796.60361133571,-13796.603611335711
330585439,business,80000,84605.9540662178,-4605.954066217804
330214783,premium,84100,67767.21762505814,16332.78237494186
212154137,econom,40000,57970.76045785677,-17970.76045785677
241279952,econom,60000,72948.69075445842,-12948.690754458425
293048865,comfort,100000,91074.4395435574,8925.560456442603
330561406,business,90000,93223.5799266522,-3223.5799266521935
330787785,business,60000,52383.29232129832,7616.707678701678
330652789,econom,60000,62631.29422570999,-2631.294225709993
327470131,comfort,50000,47128.07999448028,2871.9200055197216
330193807,premium,270000,326899.38996700704,-56899.38996700704
330779134,econom,40000,45417.60514012327,-5417.605140123269
329575463,comfort,80000,69704.90461265775,10295.095387342255
325585570,comfort,70000,55900.01279109707,14099.98720890293
330070140,business,125000,172484.71245675662,-47484.71245675662
330543332,business,100000,108583.13988578752,-8583.139885787517
330058955,business,100000,108685.61598344032,-8685.615983440322
227541191,comfort,60000,53769.85563946747,6230.144360532533
328528519,business,110000,109350.36015286008,649.6398471399152
330930055,premium,130000,98202.73446633288,31797.265533667116
330622697,comfort,65000,64639.29726861442,360.7027313855797
330942393,econom,35000,37768.44133501158,-2768.441335011579
314828538,comfort,85000,71434.35589779078,13565.644102209219
314068696,comfort,45000,50626.67294034333,-5626.672940343327
293785780,premium,180000,153977.64209285067,26022.35790714933
330618200,business,85000,101210.63384764234,-16210.63384764234
329957077,premium,230000,168733.34755990794,61266.65244009206
330720888,econom,65000,70610.17476687969,-5610.174766879689
330034971,comfort,65000,60193.47717004262,4806.522829957379
330441339,premium,230000,203478.3848504127,26521.615149587305
318963317,econom,40000,40621.28421815358,-621.2842181535816
330901317,business,150000,104288.03013276737,45711.969867232634
307068015,econom,50000,51328.00619239666,-1328.0061923966568
330892967,business,75000,72520.65249172915,2479.3475082708464
330773332,premium,120000,109920.8262690954,10079.1737309046
286711966,econom,55000,63943.20251996752,-8943.202519967519
327607478,business,63600,67817.64412172139,-4217.644121721387
330807050,premium,250000,138635.27513293206,111364.72486706794
318961635,business,95000,104640.95059938489,-9640.950599384887
330356844,premium,165000,161760.48627119025,3239.5137288097467
330561834,comfort,70000,69992.68183739037,7.318162609633873
330479346,premium,250000,206726.01316882783,43273.986831172166
330335768,business,55000,60888.33450470786,-5888.334504707862
226619281,comfort,60000,70576.21175687308,-10576.211756873076
329122990,comfort,60000,54890.576500731615,5109.423499268385
248466749,comfort,42000,46643.29686551439,-4643.296865514392
330543165,business,75000,85237.12859844544,-10237.128598445444
330473888,comfort,75000,80990.26063779231,-5990.2606377923075
330633404,econom,70000,80117.32257502081,-10117.322575020808
318322372,business,70000,62715.174186314456,7284.825813685544
330228563,business,47000,52294.46631839822,-5294.466318398219
326552733,premium,130000,93549.326369436,36450.67363056399
330864222,econom,70000,90713.49649801147,-20713.496498011475
330769109,business,45000,46363.340990008845,-1363.3409900088445
330543721,econom,65000,77231.46083522412,-12231.46083522412
330862657,econom,55000,59715.54767190258,-4715.547671902583
330597973,comfort,59000,53724.13831925827,5275.8616807417275
330478114,comfort,55000,56698.27882853229,-1698.2788285322895
329814898,comfort,48000,45978.09919289838,2021.9008071016215
329073280,comfort,60000,58503.784430038606,1496.215569961394
330858869,econom,65000,75128.49068333687,-10128.490683336873
299796638,premium,280000,250065.9158841253,29934.08411587469
330782709,business,75000,83950.84227295253,-8950.842272952534
330247728,econom,70000,66477.80458186394,3522.1954181360634
217923243,business,99000,108288.64891502688,-9288.648915026875
330752883,business,80000,97006.88278449688,-17006.882784496876
330667792,econom,60000,63401.33449122254,-3401.3344912225366
292253059,econom,35000,47042.43328403073,-12042.433284030732
330785292,business,120000,122468.41427482764,-2468.4142748276354
273042012,premium,150000,123927.55605315576,26072.443946844243
330834196,business,100000,89911.99598015819,10088.004019841814
330544994,econom,85000,80180.05200856582,4819.947991434179
330774997,premium,85000,76353.61281065445,8646.38718934555
330739850,business,110000,70088.5835443532,39911.4164556468
330907827,business,85000,73738.9383393919,11261.061660608102
330645306,econom,65000,73266.1815771031,-8266.181577103096
330488680,business,43900,44015.62392149067,-115.62392149066727
330891786,econom,40000,60051.34101211799,-20051.34101211799
330139293,premium,190000,172212.57029663425,17787.42970336575
329601227,econom,43000,52165.074198423405,-9165.074198423405
246140591,econom,50000,58264.85515326275,-8264.855153262753
222772283,premium,75000,80215.8822432091,-5215.8822432090965
330393683,premium,63000,49015.73204088352,13984.267959116478
330135201,premium,130000,130485.2476844885,-485.247684488495
324566929,business,200000,240462.22612498247,-40462.226124982466
330787880,premium,58000,56518.39298875636,1481.6070112436428
290384664,premium,120000,101979.69012694468,18020.309873055317
330375232,business,110000,117160.98943812917,-7160.989438129167
291830386,business,113000,126700.45253426555,-13700.452534265554
325452123,econom,230000,405471.89361903095,-175471.89361903095
330070767,econom,71900,75259.65846484512,-3359.6584648451244
322788222,business,80000,78121.5902799162,1878.4097200838005
329491256,premium,190000,176801.66354037466,13198.336459625338
330157719,econom,65000,64493.67225185541,506.32774814459117
327102120,business,80000,77013.39995509954,2986.600044900464
305416341,comfort,80000,94869.0681536177,-14869.0681536177
315194473,business,260000,198849.0495785677,61150.950421432295
323502332,comfort,63000,56039.66549642205,6960.334503577949
284195330,premium,250000,162848.93647747175,87151.06352252825
330716939,premium,75000,75005.76579095337,-5.765790953373653
330566167,comfort,55000,48951.00320016944,6048.996799830558
330333659,business,65000,59987.477115830334,5012.522884169666
330299093,business,55000,59386.465446122886,-4386.465446122886
330915364,comfort,75000,95501.89308691498,-20501.893086914977
298979297,business,80000,78446.4153170601,1553.5846829398943
275284890,comfort,125000,121107.34714449702,3892.65285550298
312363932,premium,165000,120310.30467774338,44689.69532225662
329023279,business,45000,44261.515862500615,738.4841374993848
330615475,business,78000,66873.57616828343,11126.423831716573
330640555,premium,95000,77462.6598672466,17537.340132753394
330632910,premium,100000,91112.55538142267,8887.444618577327
330817699,econom,100000,85652.99925679917,14347.000743200828
330850726,econom,60000,63115.796523351884,-3115.7965233518844
297531231,comfort,60000,60109.25192895538,-109.25192895538203
330749829,premium,100000,97319.49316544656,2680.5068345534382
327840405,econom,65000,61779.92102630899,3220.0789736910083
330297236,econom,130000,196950.8943719124,-66950.8943719124
330447506,comfort,70000,61545.14658586575,8454.853414134253
322752973,econom,130000,140421.2760728555,-10421.276072855486
330772600,premium,140000,148584.49277362425,-8584.492773624253
330448327,business,75000,62120.32282600711,12879.677173992888
328656052,econom,45000,42349.72193398693,2650.2780660130666
330449537,business,65000,55955.17325142404,9044.826748575957
197049680,premium,100000,83072.31090723941,16927.689092760585
330686536,business,55000,52980.723213074336,2019.276786925664
329887765,business,125000,88340.15935126113,36659.84064873887
330098568,business,85000,94693.83056652472,-9693.830566524717
329894832,business,130000,95404.64231647298,34595.35768352702
325208759,econom,60000,60872.01377926063,-872.0137792606329
330024800,comfort,60000,62737.64272960527,-2737.6427296052716
326945451,premium,100000,79832.51624716721,20167.48375283279
330621115,premium,75000,58090.01116375479,16909.98883624521
312108608,comfort,120000,114512.88391347634,5487.11608652366
329596852,business,100000,96349.6354284752,3650.3645715247985
330855680,business,75000,71993.48053297485,3006.5194670251512
330161693,comfort,70000,78031.55792349415,-8031.557923494154
330689592,premium,140000,148840.4036129422,-8840.403612942202
306836179,comfort,73000,80822.16951917758,-7822.16951917758
330915586,econom,50000,45901.8364389792,4098.163561020803
326342596,comfort,45000,48684.3173466866,-3684.317346686599
330192884,business,165000,137655.5520284552,27344.44797154481
330448699,business,80000,84042.12051034482,-4042.1205103448156
330138013,premium,50000,63760.36989389323,-13760.369893893228
329873138,business,90000,83135.7884569315,6864.2115430684935
310692275,business,60000,72738.1909056997,-12738.190905699696
225874582,econom,49500,51674.15043255201,-2174.1504325520073
330173127,comfort,250000,306878.42471131,-56878.424711310014
329829612,premium,145000,106373.41900670336,38626.58099329664
330822296,econom,80000,87147.037020039,-7147.0370200390025
330779666,premium,58000,60202.62853216298,-2202.6285321629766
330716504,business,70000,62366.66658683572,7633.333413164277
330778939,comfort,50000,57268.665781803626,-7268.665781803626
330910447,econom,70000,74978.36419186609,-4978.364191866087
323553360,econom,65000,73305.96689111198,-8305.96689111198
330817801,premium,600000,475879.2794125495,124120.72058745049
330251469,premium,180000,161855.9064157848,18144.09358421521
288307900,econom,42000,50310.73021657844,-8310.730216578442
330761823,econom,195000,330250.99144330574,-135250.99144330574
323974696,business,70000,73343.49653128812,-3343.496531288125
330684277,business,47000,46963.7030480972,36.296951902797446
330294512,business,65000,64147.58445142997,852.4155485700321
328028722,business,70000,66466.56968906698,3533.4303109330212
330547877,premium,65000,65635.09849452466,-635.09849452466
329831353,premium,99000,95004.26977354352,3995.7302264564787
330465302,business,250000,219613.10679379123,30386.89320620877
329870777,comfort,50000,49712.2057664523,287.79423354769824
330928373,business,79000,69764.03926536739,9235.960734632608
330530016,comfort,70000,41267.99512476982,28732.00487523018
328338612,premium,55000,64852.68475497502,-9852.684754975016
329293910,econom,40000,37171.2674972556,2828.732502744402
330660879,comfort,85000,88450.2080683121,-3450.208068312102
330848688,comfort,58500,63117.0594591596,-4617.059459159602
279657784,business,85000,74557.0821447901,10442.917855209904
330718918,business,75000,59979.57678600172,15020.423213998278
218952846,comfort,60000,65897.79294846687,-5897.792948466871
330739079,econom,50000,57102.222722267805,-7102.222722267805
330615341,comfort,150000,153715.8972229243,-3715.897222924308
330423681,comfort,53000,58122.843330673,-5122.843330673
330896355,business,60000,59910.42628297362,89.57371702638193
330422763,business,65000,58388.8393880894,6611.1606119106
330033401,comfort,55000,58264.18842902976,-3264.1884290297603
231492687,comfort,65000,64299.22673971015,700.7732602898468
330120193,econom,65000,65679.0454159975,-679.0454159975052
330914443,comfort,72000,69783.66951057497,2216.3304894250323
329226985,comfort,70000,67418.62509089589,2581.37490910411
273146336,comfort,60000,51415.67479020592,8584.325209794079
330269663,econom,60000,74303.72451903932,-14303.724519039315
308035766,business,70000,73935.19349884857,-3935.1934988485737
270709297,business,70000,83533.29335968474,-13533.293359684743
328369102,premium,198000,169410.6882739291,28589.31172607091
330215868,business,55000,51265.25828090072,3734.7417190992783
330798689,premium,230000,154963.38468773794,75036.61531226206
328672507,premium,100000,96745.23181189835,3254.768188101647
317212797,business,68000,55629.402079184576,12370.597920815424
329112283,premium,495000,266814.05308809225,228185.94691190775
311277138,econom,75000,99805.38163257552,-24805.381632575518
322573528,econom,113000,124686.19180151456,-11686.191801514564
330847185,premium,75000,79665.64591983263,-4665.645919832634
330254571,econom,80000,89590.23143290139,-9590.23143290139
330389368,premium,350000,342384.7183666417,7615.281633358274
326439546,comfort,55000,48576.69481754831,6423.305182451688
330912017,comfort,63000,65313.62258103956,-2313.6225810395626
330835468,business,70000,74580.36503148693,-4580.36503148693
330231419,business,120000,119711.33196537248,288.6680346275243
330864047,comfort,60000,49886.80856764807,10113.19143235193
330852655,business,65000,67773.70692228433,-2773.7069222843274
330772790,comfort,65000,58534.34072979824,6465.659270201759
330536727,econom,60000,75325.11837980819,-15325.118379808191
329155629,business,250000,240330.55598141297,9669.444018587033
327787639,comfort,50000,46898.19760250315,3101.802397496853
330555453,econom,45000,42077.963639271926,2922.036360728074
330073806,econom,41000,54693.08471734529,-13693.084717345293
327749171,econom,44500,47276.54936762616,-2776.5493676261613
330851793,business,75000,72157.41098288435,2842.5890171156498
329844696,comfort,63000,65220.717694321786,-2220.7176943217855
330450963,comfort,80000,76805.2890403672,3194.7109596327937
328269053,comfort,55000,62696.47937121698,-7696.479371216978
330064386,business,140000,165349.0787595545,-25349.07875955451
330125412,comfort,75000,73625.78982122472,1374.2101787752763
330283621,comfort,100000,124838.5138312122,-24838.5138312122
330115713,econom,65000,74903.00150497345,-9903.00150497345
329628265,comfort,75000,76346.14205809715,-1346.1420580971462
330823154,econom,45000,53776.85506512284,-8776.855065122843
329913525,comfort,60000,59485.46329122348,514.5367087765189
329640357,premium,130000,108333.0678757636,21666.932124236395
325396810,premium,60000,59413.64385607186,586.3561439281402
330640918,econom,80000,83930.27344743838,-3930.273447438376
330825148,comfort,55000,55243.08326310032,-243.08326310032135
330021587,econom,75000,81173.30112467753,-6173.301124677528
326062838,premium,130000,82393.71103001502,47606.28896998498
329336726,premium,122100,90644.57105982937,31455.428940170634
310349000,business,60000,57432.32616163511,2567.6738383648917
327519162,business,109999,134914.58919445158,-24915.589194451575
303071064,premium,200000,139865.5725677675,60134.42743223251
282795058,business,75000,55487.41351015079,19512.586489849207
330925565,business,87000,85075.81004048228,1924.1899595177238
319739074,business,95000,80744.62404469751,14255.375955302487
328549607,comfort,58000,67713.62639389992,-9713.626393899918
328049379,econom,45000,45872.59263295012,-872.5926329501235
330633479,premium,200000,215623.00987093535,-15623.009870935348
328269212,business,185000,159304.72878575567,25695.271214244334
330247957,business,110000,101369.30387976194,8630.696120238063
330226718,premium,60000,50285.08696325275,9714.913036747253
330206050,business,125000,81939.45487153354,43060.54512846646
325925072,comfort,130000,100609.01429923232,29390.985700767676
322009264,premium,119000,138126.05194181236,-19126.05194181236
330907758,econom,75000,72888.98084266111,2111.0191573388875
330599995,econom,87000,86498.82530777183,501.17469222817454
328961560,econom,60000,55346.84631971372,4653.153680286283
240583920,business,80000,83411.98894496368,-3411.988944963683
330620169,comfort,118000,116837.8360935106,1162.163906489397
298036581,comfort,95000,96709.63408269956,-1709.6340826995583
330628401,comfort,38000,38139.53603371313,-139.53603371312784
330716368,business,115000,102045.46412228233,12954.535877717673
330326351,econom,58000,62015.49394792501,-4015.4939479250097
329616481,premium,255000,241283.6335572529,13716.366442747094
330091249,comfort,110000,163738.15085218824,-53738.150852188235
330350877,premium,65000,66468.29829534667,-1468.2982953466708
299808704,comfort,65000,63434.35593259029,1565.6440674097103
327823925,premium,115000,114093.54788640435,906.4521135956456
281160692,econom,80000,88427.8631761206,-8427.863176120605
330807428,econom,80000,79050.61321792853,949.3867820714659
329873464,comfort,110000,106360.72645478536,3639.2735452146444
330576212,premium,200000,124085.16637854432,75914.83362145568
330389346,comfort,65000,64334.88210576026,665.1178942397382
307346028,comfort,66000,65103.431673722735,896.5683262772654
330926130,comfort,60000,59783.4882635294,216.51173647060205
330619261,econom,60000,45896.407942664446,14103.592057335554
330837201,premium,159900,135669.9536922056,24230.0463077944
330649159,comfort,65000,64494.1696235955,505.83037640449766
282036578,econom,80000,85259.20406378777,-5259.204063787765
329502863,business,86000,85230.24995459651,769.7500454034889
321471241,premium,570000,395027.8523536521,174972.14764634788
328783330,comfort,120000,109925.08822403965,10074.911775960354
330037508,comfort,73000,66597.12325439173,6402.876745608271
330159127,econom,36000,38494.7383486448,-2494.7383486448016
330838672,business,179999,222127.944889894,-42128.94488989399
329140467,econom,63000,71849.42317340984,-8849.423173409843
284131090,comfort,48000,53500.10441212055,-5500.104412120549
330637167,premium,95000,73018.01193886924,21981.98806113076
330442824,business,110000,107598.86874259263,2401.1312574073672
328577085,business,80000,83694.90326171048,-3694.903261710482
330050734,premium,220000,221213.5105508461,-1213.510550846113
323776795,econom,70000,68376.41917721662,1623.5808227833768
329130460,comfort,98000,100507.45374882284,-2507.453748822838
251704572,business,75000,84336.9630359002,-9336.963035900204
330915506,business,80000,91375.4118866476,-11375.411886647606
330851733,business,73000,59453.083598009856,13546.916401990144
192430195,comfort,65000,70037.02584962618,-5037.025849626181
329050815,premium,200000,152151.6519545657,47848.34804543431
248122659,econom,52000,49005.45539109408,2994.5446089059187
319085728,business,130000,89142.78210301117,40857.217896988834
330390743,comfort,110000,91730.49404529516,18269.505954704844
296751879,econom,60000,57718.829139336405,2281.170860663595
330552992,comfort,95000,87485.09074133917,7514.909258660831
329249550,comfort,100000,101343.0339199576,-1343.0339199575974
330355941,econom,130000,116697.4450978352,13302.554902164804
330814664,econom,65000,67386.28118803613,-2386.281188036126
281510064,comfort,140000,167407.71002064698,-27407.710020646977
330708486,econom,45000,47420.41303241937,-2420.4130324193684
330917183,econom,70000,70253.53482657403,-253.5348265740322
330543033,econom,100000,95069.8143346821,4930.185665317898
330676356,comfort,140000,191971.2230947197,-51971.223094719695
320274309,comfort,85000,81271.94773989209,3728.0522601079138
330581292,business,58000,54532.34240208755,3467.6575979124464
330876774,comfort,60000,55328.0820355876,4671.9179644124015
330199918,premium,160000,135861.20798889035,24138.792011109646
307638256,premium,75000,66494.67721373458,8505.322786265417
330358695,econom,75000,83687.0726676342,-8687.072667634202
330128975,premium,75000,70113.68153859652,4886.3184614034835
330389600,business,75000,92395.76107220056,-17395.761072200563
330847829,comfort,90000,98528.72126285297,-8528.721262852967
185479097,business,120000,101708.97101899335,18291.028981006646
330405634,econom,46000,42756.099241070864,3243.900758929136
330928738,business,70000,67877.45627695134,2122.543723048657
330874326,comfort,58000,53669.64547378988,4330.354526210118
328320324,comfort,75000,61316.70090545264,13683.299094547358
330098828,econom,47000,44990.70425027933,2009.2957497206735
330213312,econom,62000,58074.32002285103,3925.6799771489677
330269155,econom,95000,88124.33810315726,6875.661896842736
330035799,econom,52000,56671.97829178608,-4671.978291786079
330082209,business,110000,93265.62846922487,16734.371530775126
330572561,business,170000,113482.78311344686,56517.21688655314
320999313,comfort,58000,52347.93245200243,5652.067547997569
298865317,comfort,75000,106493.52112456212,-31493.521124562118
315537810,comfort,95000,102312.50642230948,-7312.506422309481
330606075,business,220000,239868.94711982115,-19868.947119821154
329964761,comfort,90000,76984.18508620551,13015.814913794486
192225678,econom,55000,53904.609776566416,1095.3902234335837
329630118,comfort,74000,78709.78708069629,-4709.787080696289
151998982,comfort,140000,116769.1597899545,23230.8402100455
330544169,premium,270000,286797.05269363936,-16797.052693639358
330517919,econom,38000,40371.93486705589,-2371.93486705589
330414284,econom,48000,54879.51107129706,-6879.511071297064
329791991,comfort,90000,129884.49742758366,-39884.49742758366
329183544,premium,170000,180915.30046238427,-10915.300462384272
330152828,econom,45000,47811.66766643897,-2811.667666438967
